uniprotcode,family_name_cache,species_name_cache,membrane_name_cache,species_id,family_id,superfamily_id,classtype_id,type_id,sequence_length,sequence_length_bin
NISCH_HUMAN,PX domain,Homo sapiens,Endosome,s14,f70,sf57,c6,t2,1504,1000-2000
BEM1_YEAST,PX domain,Saccharomyces cerevisiae,Eykaryo. plasma,s36,f70,sf57,c6,t2,551,500-1000
CYH2_MOUSE,Pleckstrin-homology domain,Mus musculus,Eykaryo. plasma,s52,f62,sf49,c3,t2,400,300-500
OSBL8_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,889,500-1000
FGD6_MOUSE,Pleckstrin-homology domain,Mus musculus,Eykaryo. plasma,s52,f62,sf49,c3,t2,1399,1000-2000
PKHA6_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,1048,1000-2000
ASAP1_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,1129,1000-2000
PKHB2_MOUSE,Pleckstrin-homology domain,Mus musculus,Eykaryo. plasma,s52,f62,sf49,c3,t2,221,100-300
PKHA5_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,1116,1000-2000
ARHG4_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,690,500-1000
AKT3_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,479,300-500
SLM1_YEAST,Pleckstrin-homology domain,Saccharomyces cerevisiae,Eykaryo. plasma,s36,f62,sf49,c3,t2,686,500-1000
RHG27_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,889,500-1000
IAPP_HUMAN,Calcitonin,Homo sapiens,Secreted,s14,f118,sf243,c7,t3,89,0-100
A8EVM5_ALIB4,Voltage-gated calcium and sodium channels,Arcobacter butzleri,Gram-neg. inner,s345,f852,sf8,c1,t1,267,100-300
OMPF_SALTY,General Bacterial Porin (GBP),Salmonella enterica,Gram-neg. outer,s269,f42,sf31,c2,t1,363,300-500
ABCBA_HUMAN,Lipid exporter family,Homo sapiens,Mitochon. inner,s14,f99,sf17,c1,t1,738,500-1000
TIMD4_MOUSE,T-cell immunoglobulin and mucin domain-containing (TIM) protein,Mus musculus,Eykaryo. plasma,s52,f365,sf193,c11,t1,343,300-500
HAVR2_MOUSE,T-cell immunoglobulin and mucin domain-containing (TIM) protein,Mus musculus,Eykaryo. plasma,s52,f365,sf193,c11,t1,281,100-300
TIMD2_MOUSE,T-cell immunoglobulin and mucin domain-containing (TIM) protein,Mus musculus,Eykaryo. plasma,s52,f365,sf193,c11,t1,305,300-500
HAVR1_MOUSE,T-cell immunoglobulin and mucin domain-containing (TIM) protein,Mus musculus,Eykaryo. plasma,s52,f365,sf193,c11,t1,305,300-500
ALL2_DERPT,ML domain,Dermatophagoides pteronyssinus,Secreted,s311,f119,sf91,c3,t2,146,100-300
ALL2_DERFA,ML domain,Dermatophagoides farinae,Secreted,s351,f119,sf91,c3,t2,146,100-300
LY86_CHICK,ML domain,Gallus gallus,Secreted,s11,f119,sf91,c3,t2,160,100-300
LY96_HUMAN,ML domain,Homo sapiens,Secreted,s14,f119,sf91,c3,t2,160,100-300
BAMB_ECOLI,BamB lipoprotein,Escherichia coli,Gram-neg. outer,s9,f367,sf249,c3,t2,392,300-500
ECP_HUMAN,Pancreatic ribonuclease family,Homo sapiens,Granule,s14,f368,sf250,c6,t2,160,100-300
Q9K0A9_NEIMB,Bile Acid:Na+ Symporter (BASS) Family,Neisseria meningitidis,Gram-neg. inner,s24,f369,sf106,c1,t1,315,300-500
TATAD_BACSU,TatA/TatB family,Bacillus subtilis,Gram-pos. inner,s89,f370,sf63,c1,t1,70,0-100
VPP1_YEAST,V-type proton ATPase peptides,Saccharomyces cerevisiae,Vacuole,s36,f469,sf284,c7,t3,840,500-1000
ENV_HV1B1,Fusion peptides of viral envelope glycoproteins,Human immunodeficiency virus type 1,Endosome,s157,f438,sf277,c7,t3,856,500-1000
CAPSD_BPM13,Major coat protein,Bacteriophage M13,Viral,s114,f87,sf67,c11,t1,73,0-100
MSTX_BACSU,Mistic,Bacillus subtilis,Gram-pos. inner,s89,f372,sf252,c4,t2,110,100-300
KCNE1_HUMAN,Voltage-gated K+ channel accessory protein (MinK),Homo sapiens,Eykaryo. plasma,s14,f373,sf253,c11,t1,129,100-300
CNR2_HUMAN,GPCR peptides,Homo sapiens,Eykaryo. plasma,s14,f447,sf284,c7,t3,360,300-500
ERBB2_RAT,Protein tyrosine kinases,Rattus norvegicus,Eykaryo. plasma,s54,f264,sf186,c11,t1,1257,1000-2000
Q7B2Z6_CERSP,PufX,Cereibacter sphaeroides,Gram-neg. inner,s31,f375,sf255,c11,t1,82,0-100
LHB_RHORT,Light-harvesting complexes from bacteria,Rhodospirillum rubrum,Thylakoid,s321,f1,sf2,c1,t1,69,0-100
LHB1_CERSP,Light-harvesting complexes from bacteria,Cereibacter sphaeroides,Thylakoid,s31,f1,sf2,c1,t1,49,0-100
CPT1A_HUMAN,Choline/carnitine  O-acyltransferases,Homo sapiens,Mitochon. outer,s14,f234,sf83,c5,t2,773,500-1000
TKN1_SCYCA,Tachykinin family,Scyliorhinus canicula,Secreted,s353,f202,sf143,c7,t3,10,0-100
HEMA_I63A3,Fusion peptides of hemagglutinin,Influenza A virus,Viral,s51,f208,sf277,c7,t3,566,500-1000
Q6VMJ8_9INFA,Fusion peptides of hemagglutinin,Influenza A virus,Viral,s51,f208,sf277,c7,t3,114,100-300
LAT1_LACTA,Latarcin,Lachesana tarabaevi,Secreted,s354,f381,sf259,c7,t3,88,0-100
ICP47_HHV11,Herpesvirus US12 family,Human herpesvirus,Endoplasm. reticulum,s355,f382,sf260,c7,t3,88,0-100
TXG1E_CHIGU,Spider ion channel inhibitory toxins,Chilobrachys guangxiensis,Secreted,s200,f154,sf112,c3,t2,36,0-100
Q9XTN3_LEIMA,SHERP,Leishmania major,Endoplasm. reticulum,s238,f383,sf261,c4,t2,57,0-100
VPU_HV1S1,Vpu protein,Human immunodeficiency virus type 1,Eykaryo. plasma,s157,f384,sf262,c11,t1,81,0-100
VPR_HV1N5,Peptides of viral protein R,Human immunodeficiency virus type 1,Eykaryo. plasma,s157,f451,sf43,c7,t3,96,0-100
VPR_HV1RH,Peptides of viral protein R,Human immunodeficiency virus type 1,Eykaryo. plasma,s157,f451,sf43,c7,t3,96,0-100
KCNJ6_MOUSE,Inward rectifier potassium channels,Mus musculus,Eykaryo. plasma,s52,f17,sf8,c1,t1,425,300-500
PK3CG_HUMAN,Phosphatidylinositol 3- and 4-kinase,Homo sapiens,Eykaryo. plasma,s14,f387,sf265,c4,t2,1102,1000-2000
PK3CG_PIG,Phosphatidylinositol 3- and 4-kinase,Sus scrofa,Eykaryo. plasma,s56,f387,sf265,c4,t2,1102,1000-2000
PK3C3_HUMAN,Phosphatidylinositol 3- and 4-kinase,Homo sapiens,Eykaryo. plasma,s14,f387,sf265,c4,t2,887,500-1000
PK3CD_MOUSE,Phosphatidylinositol 3- and 4-kinase,Mus musculus,Eykaryo. plasma,s52,f387,sf265,c4,t2,1043,1000-2000
PRRG_PRB01,Microbial and algal rhodopsins,Gamma-proteobacterium,Gram-neg. inner,s357,f13,sf6,c1,t1,249,100-300
Q5QUJ8_IDILO,Sulfate transporter (CysZ),Idiomarina loihiensis,Gram-neg. inner,s356,f389,sf267,c1,t1,246,100-300
HLGB_STAAU,"Aerolysin (n=14,S=14 or n=16,S=16)",Staphylococcus aureus,Secreted,s38,f46,sf35,c2,t1,325,300-500
Q5FBD2_STAAU,"Aerolysin (n=14,S=14 or n=16,S=16)",Staphylococcus aureus,Secreted,s38,f46,sf35,c2,t1,325,300-500
LPAKS_PSEAE,Sterol binding-like domain of SDS hydrolase,Pseudomonas aeruginosa,Secreted,s28,f391,sf135,c6,t2,658,500-1000
DSBA_ECOLI,DSBA-like thioredoxin domain,Escherichia coli,Gram-neg. inner,s9,f392,sf131,c5,t2,208,100-300
SMUF1_HUMAN,C2 domain,Homo sapiens,Eykaryo. plasma,s14,f60,sf45,c3,t2,757,500-1000
NEDD4_HUMAN,C2 domain,Homo sapiens,Eykaryo. plasma,s14,f60,sf45,c3,t2,1319,1000-2000
NED4L_HUMAN,C2 domain,Homo sapiens,Eykaryo. plasma,s14,f60,sf45,c3,t2,975,500-1000
ACTPC_ACTFR,Anemone pore-forming cytolysin,Actinia fragacea,Secreted,s358,f128,sf168,c3,t2,179,100-300
ACTP1_STIHL,Anemone pore-forming cytolysin,Stoichactis helianthus,Secreted,s206,f128,sf168,c3,t2,176,100-300
Q4QEJ1_LEIMA,ADP ribosylation factor,Leishmania major,Eykaryo. plasma,s238,f120,sf124,c5,t2,187,100-300
ARL8A_HUMAN,ADP ribosylation factor,Homo sapiens,Endosome,s14,f120,sf124,c5,t2,186,100-300
ARL3_MOUSE,ADP ribosylation factor,Mus musculus,Golgi,s52,f120,sf124,c5,t2,182,100-300
ARL5A_HUMAN,ADP ribosylation factor,Homo sapiens,Eykaryo. plasma,s14,f120,sf124,c5,t2,179,100-300
NEF_HV1LW,Negative factor (Nef) protein,Human immunodeficiency virus type 1,Eykaryo. plasma,s157,f393,sf269,c6,t2,206,100-300
NEF_HV1B1,Negative factor (Nef) protein,Human immunodeficiency virus type 1,Eykaryo. plasma,s157,f393,sf269,c6,t2,206,100-300
NEF_HV1BR,Negative factor (Nef) protein,Human immunodeficiency virus type 1,Eykaryo. plasma,s157,f393,sf269,c6,t2,206,100-300
FABP9_HUMAN,Fatty acid binding protein-like (n=10),Homo sapiens,Eykaryo. plasma,s14,f137,sf50,c3,t2,132,100-300
PTPM1_MOUSE,Dual specificity phosphatase,Mus musculus,Mitochon. inner,s52,f394,sf270,c5,t2,193,100-300
ICSA_SHIFL,Autotransporter pertactin domain,Shigella flexneri,Gram-neg. outer,s361,f395,sf271,c3,t2,1102,1000-2000
PERT_BORPE,Autotransporter pertactin domain,Bordetella pertussis,Gram-neg. outer,s241,f395,sf271,c3,t2,910,500-1000
Q6IMW5_DANRE,Fatty acid binding protein-like (n=10),Danio rerio,Eykaryo. plasma,s129,f137,sf50,c3,t2,131,100-300
Q8D0Z7_YERPE,Enterobacterial Ail/Lom protein,Yersinia pestis,Gram-neg. outer,s299,f355,sf26,c2,t1,194,100-300
ADML_HUMAN,Calcitonin,Homo sapiens,Secreted,s14,f118,sf243,c7,t3,185,100-300
CALC_HUMAN,Calcitonin,Homo sapiens,Secreted,s14,f118,sf243,c7,t3,141,100-300
CALC1_ONCKE,Calcitonin,Oncorhynchus keta,Secreted,s364,f118,sf243,c7,t3,136,100-300
CALC_ANGJA,Calcitonin,Anguilla japonica,Secreted,s365,f118,sf243,c7,t3,32,0-100
ATI1C_ALYOB,Bombesin-like peptides,Alytes obstetricans,Secreted,s363,f396,sf211,c7,t3,23,0-100
BMNH5_BOMVA,Bombinin,Bombina variegata,Secreted,s366,f397,sf211,c7,t3,21,0-100
PFPA_ENTHI,Saposin,Entamoeba histolytica,Undefined,s367,f98,sf76,c4,t2,98,0-100
THNB_HORVU,Plant thionin,Hordeum vulgare,Secreted,s155,f199,sf140,c6,t2,136,100-300
D0VWT3_VISAL,Plant thionin,Viscum album,Secreted,s231,f199,sf140,c6,t2,46,0-100
SCXA_MESMA,Long-chain scorpion toxins,Mesobuthus martensii,Secreted,s279,f71,sf58,c6,t2,84,0-100
SIXP_MESMA,Long-chain scorpion toxins,Mesobuthus martensii,Secreted,s279,f71,sf58,c6,t2,90,0-100
SCX2_ANDAU,Long-chain scorpion toxins,Androctonus australis,Secreted,s368,f71,sf58,c6,t2,85,0-100
SCX3_LEIQU,Long-chain scorpion toxins,Leiurus quinquestriatus quinquestriatus,Secreted,s369,f71,sf58,c6,t2,64,0-100
SCXI_CENSC,Long-chain scorpion toxins,Centruroides sculpturatus,Secreted,s48,f71,sf58,c6,t2,86,0-100
SCX1_CENSC,Long-chain scorpion toxins,Centruroides sculpturatus,Secreted,s48,f71,sf58,c6,t2,87,0-100
SCXA_LEIHE,Long-chain scorpion toxins,Leiurus quinquestriatus hebraeus,Secreted,s163,f71,sf58,c6,t2,85,0-100
SCX5_CENNO,Long-chain scorpion toxins,Centruroides noxius,Secreted,s113,f71,sf58,c6,t2,87,0-100
SCXV_CENSC,Long-chain scorpion toxins,Centruroides sculpturatus,Secreted,s48,f71,sf58,c6,t2,63,0-100
SCX8_MESMA,Long-chain scorpion toxins,Mesobuthus martensii,Secreted,s279,f71,sf58,c6,t2,64,0-100
SCX5_CENSC,Long-chain scorpion toxins,Centruroides sculpturatus,Secreted,s48,f71,sf58,c6,t2,59,0-100
KURT_PARTR,Long-chain scorpion toxins,Parabuthus transvaalicus,Secreted,s370,f71,sf58,c6,t2,63,0-100
SCX12_CENNO,Long-chain scorpion toxins,Centruroides noxius,Secreted,s113,f71,sf58,c6,t2,67,0-100
SIX2_LEIHE,Long-chain scorpion toxins,Leiurus quinquestriatus hebraeus,Secreted,s163,f71,sf58,c6,t2,85,0-100
DF195_ARATH,Plant defensins,Arabidopsis thaliana,Secreted,s246,f158,sf58,c6,t2,89,0-100
SC12_MESMA,Long-chain scorpion toxins,Mesobuthus martensii,Secreted,s279,f71,sf58,c6,t2,85,0-100
SC11_MESMA,Long-chain scorpion toxins,Mesobuthus martensii,Secreted,s279,f71,sf58,c6,t2,85,0-100
CB2I_CARML,Enterocin A immunity protein,Carnobacterium maltaromaticum,Secreted,s297,f398,sf273,c4,t2,111,100-300
Q47785_ENTFC,Enterocin A immunity protein,Enterococcus faecium,Secreted,s371,f398,sf273,c4,t2,103,100-300
Q48QT2_STRPM,Enterocin A immunity protein,Streptococcus pyogenes,Secreted,s372,f398,sf273,c4,t2,108,100-300
Q79IK2_PEDPE,Enterocin A immunity protein,Pediococcus pentosaceus,Secreted,s373,f398,sf273,c4,t2,112,100-300
DLP2_ORNAN,Vertebrate defensin,Ornithorhynchus anatinus,Secreted,s374,f67,sf54,c3,t2,66,0-100
DLP1_ORNAN,Vertebrate defensin,Ornithorhynchus anatinus,Secreted,s374,f67,sf54,c3,t2,66,0-100
DEFI_MYTGA,Invertebrate and fungal defensins,Mytilus galloprovincialis,Secreted,s375,f72,sf58,c6,t2,60,0-100
DEFI_ANOGA,Invertebrate and fungal defensins,Anopheles gambiae,Secreted,s376,f72,sf58,c6,t2,102,100-300
DEFCG_CRAGI,Invertebrate and fungal defensins,Crassostrea gigas,Secreted,s377,f72,sf58,c6,t2,65,0-100
DEFPL_PSENR,Invertebrate and fungal defensins,Pseudoplectania nigrella,Secreted,s378,f72,sf58,c6,t2,95,0-100
DEFN_HELVI,Invertebrate and fungal defensins,Heliothis virescens,Secreted,s379,f72,sf58,c6,t2,44,0-100
B5AKV3_MACMU,Vertebrate defensin,Macaca mulatta,Secreted,s330,f67,sf54,c3,t2,93,0-100
DEF1_HUMAN,Vertebrate defensin,Homo sapiens,Secreted,s14,f67,sf54,c3,t2,94,0-100
TACA2_TACTR,Tachystatin,Tachypleus tridentatus,Secreted,s4,f409,sf112,c3,t2,67,0-100
NA1_CONGI,Sea anemone sodium channel inhibitory toxin,Condylactis gigantea,Secreted,s380,f231,sf54,c3,t2,47,0-100
DEF1_WHEAT,Plant defensins,Triticum aestivum,Secreted,s218,f158,sf58,c6,t2,47,0-100
DEF1_HORVU,Plant defensins,Hordeum vulgare,Secreted,s155,f158,sf58,c6,t2,47,0-100
DEF_TOBAC,Plant defensins,Nicotiana tabacum,Secreted,s175,f158,sf58,c6,t2,105,100-300
Q6B519_9FABA,Plant defensins,Pachyrhizus erosus,Secreted,s381,f158,sf58,c6,t2,47,0-100
Q6T418_VIGRA,Plant defensins,Vigna radiata,Secreted,s382,f158,sf58,c6,t2,73,0-100
DEF1_PETHY,Plant defensins,Petunia hybrida,Secreted,s383,f158,sf58,c6,t2,103,100-300
Q8W434_VIGRA,Plant defensins,Vigna radiata,Secreted,s382,f158,sf58,c6,t2,75,0-100
SC51_SHEEP,Cathelicidin,Ovis aries,Secreted,s26,f312,sf209,c7,t3,160,100-300
PG1_PIG,Protegrin,Sus scrofa,Secreted,s56,f400,sf203,c9,t3,149,100-300
CTHL3_CHICK,Cathelicidin,Gallus gallus,Secreted,s11,f312,sf209,c7,t3,151,100-300
CTHL1_CHICK,Cathelicidin,Gallus gallus,Secreted,s11,f312,sf209,c7,t3,148,100-300
CTHL6_BOVIN,Cathelicidin,Bos taurus,Secreted,s6,f312,sf209,c7,t3,158,100-300
PLS2_PITHY,Brevinin/gaegurin,Phyllomedusa hypochondrialis,Secreted,s384,f401,sf211,c7,t3,66,0-100
GGN4_GLARU,Brevinin/gaegurin,Glandirana rugosa,Secreted,s385,f401,sf211,c7,t3,80,0-100
PEN3A_PENVA,Penaeidin,Litopenaeus vannamei,Secreted,s386,f402,sf275,c7,t3,82,0-100
PEN4D_PENST,Penaeidin,Litopenaeus setiferus,Secreted,s387,f402,sf275,c7,t3,67,0-100
MYTB_MYTED,Myticin,Mytilus edulis,Secreted,s388,f403,sf58,c6,t2,34,0-100
LEAP2_HUMAN,Liver-expressed antimicrobial peptide,Homo sapiens,Secreted,s14,f404,sf276,c6,t2,77,0-100
BLCI_BACIU,Bacillus cereus group antimicrobial protein,Bacillus subtilis,Secreted,s89,f405,sf54,c3,t2,47,0-100
SAKA_LATCU,Pediocin-like peptides,Lactobacillus curvatus,Secreted,s389,f200,sf141,c7,t3,59,0-100
CBB2_CARML,Pediocin-like peptides,Carnobacterium maltaromaticum,Secreted,s297,f200,sf141,c7,t3,66,0-100
LCGA_LACLL,Lactococcin G,Lactococcus lactis,Secreted,s162,f408,sf219,c7,t3,39,0-100
LCGB_LACLL,Lactococcin G,Lactococcus lactis,Secreted,s162,f408,sf219,c7,t3,35,0-100
TACB2_TACTR,Tachystatin,Tachypleus tridentatus,Secreted,s4,f409,sf112,c3,t2,42,0-100
TACB1_TACTR,Tachystatin,Tachypleus tridentatus,Secreted,s4,f409,sf112,c3,t2,42,0-100
STMX_STOCA,Stomoxyn,Stomoxys calcitrans,Secreted,s390,f410,sf151,c7,t3,67,0-100
DIAP_GASAT,Diapausin,Gastrophysa atrocyanea,Secreted,s391,f411,sf58,c6,t2,65,0-100
TERN_PSEUS,Invertebrate and fungal defensins,Pseudacanthotermes spiniger,Secreted,s392,f72,sf58,c6,t2,36,0-100
PAFP_PHYAM,Plant knottins,Phytolacca americana,Secreted,s393,f151,sf112,c3,t2,65,0-100
DEFI_PROTE,Invertebrate and fungal defensins,Protophormia terraenovae,Secreted,s394,f72,sf58,c6,t2,94,0-100
P91818_TACTR,Tachycitin,Tachypleus tridentatus,Secreted,s4,f413,sf110,c3,t2,98,0-100
SCAB_ORYRH,Scarabaecin,Oryctes rhinoceros,Secreted,s395,f414,sf110,c3,t2,66,0-100
AMP_AMACA,Chitin recognition protein,Amaranthus caudatus,Secreted,s396,f415,sf210,c3,t2,86,0-100
EAP2_EUCUL,Chitin recognition protein,Eucommia ulmoides,Secreted,s397,f415,sf210,c3,t2,41,0-100
ANDT_ANDAU,Arthropod beta-hairpin defensins,Androctonus australis,Secreted,s368,f418,sf203,c9,t3,25,0-100
GOME_ACAGO,Arthropod beta-hairpin defensins,Acanthoscurria gomesiana,Secreted,s398,f418,sf203,c9,t3,84,0-100
HEPC_MORCS,Hepcidin,Scorpio palmatus,Secreted,s400,f217,sf153,c9,t3,85,0-100
TAC1_TACTR,Arthropod beta-hairpin defensins,Tachypleus tridentatus,Secreted,s4,f418,sf203,c9,t3,77,0-100
PLS3_PITHY,Brevinin/gaegurin,Phyllomedusa hypochondrialis,Secreted,s384,f401,sf211,c7,t3,19,0-100
PLS1_PITHY,Brevinin/gaegurin,Phyllomedusa hypochondrialis,Secreted,s384,f401,sf211,c7,t3,19,0-100
LAT2A_LACTA,Latarcin,Lachesana tarabaevi,Secreted,s354,f381,sf259,c7,t3,84,0-100
DBTEW_CARCR,Vertebrate defensin,Caretta caretta,Secreted,s401,f67,sf54,c3,t2,36,0-100
SPING_PSEUS,Stomoxyn,Pseudacanthotermes spiniger,Secreted,s392,f410,sf151,c7,t3,25,0-100
PVAT_PELSI,Vertebrate defensin,Pelodiscus sinensis,Secreted,s402,f67,sf54,c3,t2,42,0-100
RN2A_RANCS,Brevinin/gaegurin,Rana temporaria,Secreted,s403,f401,sf211,c7,t3,32,0-100
HYDMA_HYDVU,Macin,Hydra vulgaris,Secreted,s159,f419,sf58,c6,t2,84,0-100
TXC1A_CUPSA,Cupiennin,Cupiennius salei,Secreted,s404,f420,sf151,c7,t3,35,0-100
P71460_LACPN,Plantaricin JK,Lactobacillus plantarum,Secreted,s273,f407,sf141,c7,t3,57,0-100
NDB51_MESEU,Meucin,Mesobuthus eupeus,Secreted,s406,f421,sf279,c7,t3,88,0-100
FHBP_NEIMB,Streptavidin-like bacterial lipoprotein,Neisseria meningitidis,Gram-neg. outer,s24,f422,sf101,c3,t2,274,100-300
C5I2D9_PSEFL,Outer Membrane Receptor (OMR),Pseudomonas fluorescens,Gram-neg. outer,s290,f83,sf33,c2,t1,743,500-1000
MYO10_RAT,Pleckstrin-homology domain,Rattus norvegicus,Endosome,s54,f62,sf49,c3,t2,2060,>2000
CTXL_LEIQU,Short-chain scorpion toxins,Leiurus quinquestriatus quinquestriatus,Secreted,s369,f157,sf58,c6,t2,36,0-100
CSP1_STRR6,Streptococcal competence stimulating peptide,Streptococcus pneumoniae,Secreted,s407,f424,sf111,c7,t3,41,0-100
Q9APK6_STRMG,Streptococcal competence stimulating peptide,Streptococcus mutans,Secreted,s408,f424,sf111,c7,t3,43,0-100
LANLB_BACLI,Lichenicidin,Bacillus licheniformis,Secreted,s409,f425,sf161,c10,t3,72,0-100
LANLA_BACLI,Lichenicidin,Bacillus licheniformis,Secreted,s409,f425,sf161,c10,t3,74,0-100
Q6PP25_9INFA,Fusion peptides of hemagglutinin,Influenza A virus,Undefined,s51,f208,sf277,c7,t3,550,500-1000
TOP4A_OXYTA,Oxyopinin,Oxyopes takobius,Secreted,s410,f426,sf151,c7,t3,77,0-100
D8L127_PAPXU,Cecropin,Papilio xuthus,Secreted,s411,f201,sf151,c7,t3,62,0-100
I3NI56_9EUKA,Acanthaporin,Acanthamoeba culbertsoni,Secreted,s412,f428,sf146,c4,t2,61,0-100
AMP1_STEME,Chitin recognition protein,Stellaria media,Secreted,s413,f415,sf210,c3,t2,167,100-300
GCCF_LACPN,Glycocin,Lactobacillus plantarum,Secreted,s273,f429,sf280,c4,t2,64,0-100
AMP_ECHCG,Disulfide-stabilized alpha-hairpin,Echinochloa crus-galli,Secreted,s414,f843,sf458,c4,t2,361,300-500
AMP_TRIKH,Chitin recognition protein,Triticum kiharae,Secreted,s415,f415,sf210,c3,t2,116,100-300
KGX11_CENNO,Short-chain scorpion toxins,Centruroides noxius,Secreted,s113,f157,sf58,c6,t2,62,0-100
Q9SE17_BRACM,Plant self-incompatibility response protein,Brassica campestris,Secreted,s416,f431,sf58,c6,t2,74,0-100
PLK1_PEITU,Insect toxins,Peirates turpis,Secreted,s417,f155,sf112,c3,t2,34,0-100
MIT1_DENPO,Prokineticin,Dendroaspis polylepis polylepis,Secreted,s418,f432,sf58,c6,t2,81,0-100
ENV_HV1H3,Juxtamembrane peptides of viral envelope glycoproteins,Human immunodeficiency virus type 1,Endosome,s157,f439,sf277,c7,t3,856,500-1000
MTX4_GRARO,Spider ion channel inhibitory toxins,Grammostola rosea,Secreted,s283,f154,sf112,c3,t2,82,0-100
CMGA_BOVIN,Catestatin,Bos taurus,Secreted,s6,f435,sf282,c10,t3,449,300-500
CMGA_HUMAN,Catestatin,Homo sapiens,Secreted,s14,f435,sf282,c10,t3,457,300-500
LAN15_STAEP,Epilancin,Staphylococcus epidermidis,Secreted,s295,f433,sf161,c10,t3,55,0-100
TRFL_HUMAN,Lactotransferrin-based peptides,Homo sapiens,Secreted,s14,f436,sf283,c7,t3,710,500-1000
DRS4_PHYSA,Dermaseptin,Phyllomedusa sauvagei,Secreted,s419,f324,sf211,c7,t3,27,0-100
P71461_LACPN,Plantaricin JK,Lactobacillus plantarum,Secreted,s273,f407,sf141,c7,t3,55,0-100
MCBA_ECOLX,Leader peptides,Escherichia coli,Secreted,s9,f434,sf256,c7,t3,69,0-100
HEVE_HEVBR,Chitin recognition protein,Hevea brasiliensis,Secreted,s421,f415,sf210,c3,t2,204,100-300
DEF_PENBA,Plant defensins,Pentadiplandra brazzeana,Secreted,s422,f158,sf58,c6,t2,54,0-100
MYC2_CRODU,Myotoxin,Crotalus durissus terrificus,Secreted,s310,f437,sf54,c3,t2,65,0-100
WGRTX_GRARO,Spider ion channel inhibitory toxins,Grammostola rosea,Secreted,s283,f154,sf112,c3,t2,87,0-100
H1A01_CYRHA,Spider ion channel inhibitory toxins,Haplopelma hainanum,Secreted,s282,f154,sf112,c3,t2,83,0-100
ENV_HV1BR,Fusion peptides of viral envelope glycoproteins,Human immunodeficiency virus type 1,Endosome,s157,f438,sf277,c7,t3,861,500-1000
FER_CHLRE,Chloroplastic transit peptide,Chlamydomonas reinhardtii,Thylakoid,s7,f213,sf256,c7,t3,126,100-300
TERT_APIME,Bee venom toxins,Apis mellifera,Secreted,s82,f442,sf58,c6,t2,21,0-100
3S1EB_LATSE,Snake venom toxins,Laticauda semifasciata,Secreted,s424,f66,sf53,c3,t2,83,0-100
POLG_HCVJ1,Hepatitis C virus envelope glycoprotein E peptides,Hepatitis C virus,Endosome,s328,f340,sf277,c7,t3,3011,>2000
STE5_YEAST,Unclassified peptides of water-soluble proteins,Saccharomyces cerevisiae,Eykaryo. plasma,s36,f445,sf43,c7,t3,917,500-1000
TKN1_HUMAN,Tachykinin family,Homo sapiens,Secreted,s14,f202,sf143,c7,t3,129,100-300
TMEDA_RABIT,Transmembrane emp24 domain-containing protein 10,Oryctolagus cuniculus,Golgi,s25,f446,sf284,c7,t3,219,100-300
VIP_HUMAN,Glucagon family,Homo sapiens,Secreted,s14,f205,sf145,c7,t3,170,100-300
P71470_LACPN,Plantaricin EF,Lactobacillus plantarum,Secreted,s273,f406,sf141,c7,t3,56,0-100
P71469_LACPN,Plantaricin EF,Lactobacillus plantarum,Secreted,s273,f406,sf141,c7,t3,52,0-100
VGP_EBOZM,Fusion peptides of viral envelope glycoproteins,Zaire ebolavirus,Viral,s425,f438,sf277,c7,t3,676,500-1000
PACA_HUMAN,Glucagon family,Homo sapiens,Secreted,s14,f205,sf145,c7,t3,176,100-300
YOPD_YERPS,Anchor helix of protein yopD,Yersinia pseudotuberculosis,Eykaryo. plasma,s426,f193,sf286,c7,t3,306,300-500
AMGDS_ACHLA,Anchor helix of glycosyl transferases group 1,Acholeplasma laidlawii,Gram-pos. inner,s427,f450,sf286,c7,t3,398,300-500
Q9DHG0_9INFA,Fusion peptides of hemagglutinin,Influenza A virus,Viral,s51,f208,sf277,c7,t3,566,500-1000
PECA1_HUMAN,Peptides of platelet endothelial cell adhesion molecule,Homo sapiens,Eykaryo. plasma,s14,f455,sf284,c7,t3,738,500-1000
APOC3_HUMAN,Apolipoprotein C-III,Homo sapiens,Secreted,s14,f457,sf172,c4,t2,99,0-100
PLIN3_MOUSE,Perilipin,Mus musculus,Endosome,s52,f458,sf172,c4,t2,437,300-500
APOC2_HUMAN,Apolipoprotein C-II,Homo sapiens,Secreted,s14,f460,sf172,c4,t2,101,100-300
APOA1_HUMAN,Apolipoprotein A-I/E peptides,Homo sapiens,Undefined,s14,f248,sf149,c7,t3,267,100-300
